# u,v,w,phi,theta,psi,alpha,beta,gamma,time
1.282226621736781738e+02,0.000000000000000000e+00,-1.034863837534271092e+01,0.000000000000000000e+00,1.243203870873699768e-01,0.000000000000000000e+00,-8.053378266753398462e-02,0.000000000000000000e+00,2.048541697549039475e-01,4.250000000000033396e+01
1.280802474374747817e+02,0.000000000000000000e+00,-1.033055613900403635e+01,0.000000000000000000e+00,1.252645087963661641e-01,0.000000000000000000e+00,-8.048267744452625161e-02,0.000000000000000000e+00,2.057471862408924157e-01,4.260000000000033538e+01
1.279376146425907308e+02,0.000000000000000000e+00,-1.031243587649851001e+01,0.000000000000000000e+00,1.261972580513008035e-01,0.000000000000000000e+00,-8.043129921506500524e-02,0.000000000000000000e+00,2.066285572663658088e-01,4.270000000000033680e+01
1.277947753196722545e+02,0.000000000000000000e+00,-1.029427893491868673e+01,0.000000000000000000e+00,1.271185927151893269e-01,0.000000000000000000e+00,-8.037965004874279840e-02,0.000000000000000000e+00,2.074982427639321392e-01,4.280000000000033822e+01
1.276517409776186014e+02,0.000000000000000000e+00,-1.027608666093547996e+01,0.000000000000000000e+00,1.280284712968325633e-01,0.000000000000000000e+00,-8.032773205081084056e-02,0.000000000000000000e+00,2.083562033476434039e-01,4.290000000000033964e+01
1.275085231032528839e+02,0.000000000000000000e+00,-1.025786040079516681e+01,0.000000000000000000e+00,1.289268529527071994e-01,0.000000000000000000e+00,-8.027554736279636505e-02,0.000000000000000000e+00,2.092024003155035783e-01,4.300000000000034106e+01
1.273651331609951995e+02,0.000000000000000000e+00,-1.023960150031643757e+01,0.000000000000000000e+00,1.298136974889178563e-01,0.000000000000000000e+00,-8.022309816311842812e-02,0.000000000000000000e+00,2.100367956520362844e-01,4.310000000000034248e+01
1.272215825925379704e+02,0.000000000000000000e+00,-1.022131130488749129e+01,0.000000000000000000e+00,1.306889653632112291e-01,0.000000000000000000e+00,-8.017038666770243127e-02,0.000000000000000000e+00,2.108593520309136604e-01,4.320000000000034390e+01
1.270778828165232994e+02,0.000000000000000000e+00,-1.020299115946313862e+01,0.000000000000000000e+00,1.315526176870522590e-01,0.000000000000000000e+00,-8.011741513059270070e-02,0.000000000000000000e+00,2.116700328176449597e-01,4.330000000000034532e+01
1.269340452282221747e+02,0.000000000000000000e+00,-1.018464240856187253e+01,0.000000000000000000e+00,1.324046162277623118e-01,0.000000000000000000e+00,-8.006418584456316545e-02,0.000000000000000000e+00,2.124688020723254911e-01,4.340000000000034674e+01
1.267900811992155070e+02,0.000000000000000000e+00,-1.016626639626291251e+01,0.000000000000000000e+00,1.332449234107196956e-01,0.000000000000000000e+00,-8.001070114172578740e-02,0.000000000000000000e+00,2.132556245524454830e-01,4.350000000000034817e+01
1.266460020770767159e+02,0.000000000000000000e+00,-1.014786446620315985e+01,0.000000000000000000e+00,1.340735023216222399e-01,0.000000000000000000e+00,-7.995696339413652098e-02,0.000000000000000000e+00,2.140304657157587609e-01,4.360000000000034959e+01
1.265018191850558509e+02,0.000000000000000000e+00,-1.012943796157406773e+01,0.000000000000000000e+00,1.348903167088122412e-01,0.000000000000000000e+00,-7.990297501439859451e-02,0.000000000000000000e+00,2.147932917232108219e-01,4.370000000000035101e+01
1.263575438217650060e+02,0.000000000000000000e+00,-1.011098822511837092e+01,0.000000000000000000e+00,1.356953309856636647e-01,0.000000000000000000e+00,-7.984873845626272448e-02,0.000000000000000000e+00,2.155440694419263892e-01,4.380000000000035243e+01
1.262131872608649701e+02,0.000000000000000000e+00,-1.009251659912667520e+01,0.000000000000000000e+00,1.364885102330313515e-01,0.000000000000000000e+00,-7.979425621522416578e-02,0.000000000000000000e+00,2.162827664482555035e-01,4.390000000000035385e+01
1.260687607507529009e+02,0.000000000000000000e+00,-1.007402442543385668e+01,0.000000000000000000e+00,1.372698202017626212e-01,0.000000000000000000e+00,-7.973953082911632018e-02,0.000000000000000000e+00,2.170093510308789275e-01,4.400000000000035527e+01
1.259242755142509935e+02,0.000000000000000000e+00,-1.005551304541524971e+01,0.000000000000000000e+00,1.380392273152707405e-01,0.000000000000000000e+00,-7.968456487870030636e-02,0.000000000000000000e+00,2.177237921939710330e-01,4.410000000000035669e+01
1.257797427482958597e+02,0.000000000000000000e+00,-1.003698379998259860e+01,0.000000000000000000e+00,1.387966986721705098e-01,0.000000000000000000e+00,-7.962936098825072750e-02,0.000000000000000000e+00,2.184260596604212235e-01,4.420000000000035811e+01
1.256351736236285888e+02,0.000000000000000000e+00,-1.001843802957974283e+01,0.000000000000000000e+00,1.395422020489754944e-01,0.000000000000000000e+00,-7.957392182613688691e-02,0.000000000000000000e+00,2.191161238751123674e-01,4.430000000000035953e+01
1.254905792844853352e+02,0.000000000000000000e+00,-9.999877074178003866e+00,0.000000000000000000e+00,1.402757059028569286e-01,0.000000000000000000e+00,-7.951825010539939620e-02,0.000000000000000000e+00,2.197939560082563248e-01,4.440000000000036096e+01
1.253459708482882178e+02,0.000000000000000000e+00,-9.981302273271239756e+00,0.000000000000000000e+00,1.409971793744642099e-01,0.000000000000000000e+00,-7.946234858432178749e-02,0.000000000000000000e+00,2.204595279587859835e-01,4.450000000000036238e+01
1.252013594053365324e+02,0.000000000000000000e+00,-9.962714965870553385e+00,0.000000000000000000e+00,1.417065922908063713e-01,0.000000000000000000e+00,-7.940622006699676882e-02,0.000000000000000000e+00,2.211128123578031401e-01,4.460000000000036380e+01
1.250567560184979783e+02,0.000000000000000000e+00,-9.944116490498609906e+00,0.000000000000000000e+00,1.424039151681947557e-01,0.000000000000000000e+00,-7.934986740388698390e-02,0.000000000000000000e+00,2.217537825720817257e-01,4.470000000000036522e+01
1.249121717228999273e+02,0.000000000000000000e+00,-9.925508185183533172e+00,0.000000000000000000e+00,1.430891192152461688e-01,0.000000000000000000e+00,-7.929329349237959623e-02,0.000000000000000000e+00,2.223824127076257651e-01,4.480000000000036664e+01
1.247676175256204374e+02,0.000000000000000000e+00,-9.906891387452366970e+00,0.000000000000000000e+00,1.437621763359464289e-01,0.000000000000000000e+00,-7.923650127733480875e-02,0.000000000000000000e+00,2.229986776132812376e-01,4.490000000000036806e+01
1.246231044053789674e+02,0.000000000000000000e+00,-9.888267434324047755e+00,0.000000000000000000e+00,1.444230591327740343e-01,0.000000000000000000e+00,-7.917949375162756931e-02,0.000000000000000000e+00,2.236025528844016175e-01,4.500000000000036948e+01
1.244786433122266658e+02,0.000000000000000000e+00,-9.869637662301876446e+00,0.000000000000000000e+00,1.450717409098833122e-01,0.000000000000000000e+00,-7.912227395668236518e-02,0.000000000000000000e+00,2.241940148665656773e-01,4.510000000000037090e+01
1.243342451672360340e+02,0.000000000000000000e+00,-9.851003407365446662e+00,0.000000000000000000e+00,1.457081956763467412e-01,0.000000000000000000e+00,-7.906484498300059283e-02,0.000000000000000000e+00,2.247730406593473340e-01,4.520000000000037232e+01
1.241899208621899362e+02,0.000000000000000000e+00,-9.832366004962002748e+00,0.000000000000000000e+00,1.463323981494561443e-01,0.000000000000000000e+00,-7.900720997068018392e-02,0.000000000000000000e+00,2.253396081201363144e-01,4.530000000000037375e+01
1.240456812592696281e+02,0.000000000000000000e+00,-9.813726789997200939e+00,0.000000000000000000e+00,1.469443237580820849e-01,0.000000000000000000e+00,-7.894937210992729326e-02,0.000000000000000000e+00,2.258936958680093920e-01,4.540000000000037517e+01
1.239015371907419052e+02,0.000000000000000000e+00,-9.795087096825227491e+00,0.000000000000000000e+00,1.475439486460908833e-01,0.000000000000000000e+00,-7.889133464155921593e-02,0.000000000000000000e+00,2.264352832876501131e-01,4.550000000000037659e+01
1.237574994586450714e+02,0.000000000000000000e+00,-9.776448259238257776e+00,0.000000000000000000e+00,1.481312496758190045e-01,0.000000000000000000e+00,-7.883310085749861695e-02,0.000000000000000000e+00,2.269643505333176214e-01,4.560000000000037801e+01
1.236135788344736426e+02,0.000000000000000000e+00,-9.757811610455213724e+00,0.000000000000000000e+00,1.487062044316038445e-01,0.000000000000000000e+00,-7.877467410125844893e-02,0.000000000000000000e+00,2.274808785328623073e-01,4.570000000000037943e+01
1.234697860588616862e+02,0.000000000000000000e+00,-9.739178483109796503e+00,0.000000000000000000e+00,1.492687912233705838e-01,0.000000000000000000e+00,-7.871605776841716917e-02,0.000000000000000000e+00,2.279848489917877530e-01,4.580000000000038085e+01
1.233261318412646119e+02,0.000000000000000000e+00,-9.720550209237744710e+00,0.000000000000000000e+00,1.498189890902741350e-01,0.000000000000000000e+00,-7.865725530708377045e-02,0.000000000000000000e+00,2.284762443973579193e-01,4.590000000000038227e+01
1.231826268596393277e+02,0.000000000000000000e+00,-9.701928120263309197e+00,0.000000000000000000e+00,1.503567778043958802e-01,0.000000000000000000e+00,-7.859827021835248673e-02,0.000000000000000000e+00,2.289550480227483531e-01,4.600000000000038369e+01
1.230392817601225914e+02,0.000000000000000000e+00,-9.683313546984891218e+00,0.000000000000000000e+00,1.508821378744940322e-01,0.000000000000000000e+00,-7.853910605674631340e-02,0.000000000000000000e+00,2.294212439312403595e-01,4.610000000000038511e+01
1.228961071567074583e+02,0.000000000000000000e+00,-9.664707819559827939e+00,0.000000000000000000e+00,1.513950505498070642e-01,0.000000000000000000e+00,-7.847976643064939750e-02,0.000000000000000000e+00,2.298748169804564756e-01,4.620000000000038654e+01
1.227531136309177242e+02,0.000000000000000000e+00,-9.646112267488271996e+00,0.000000000000000000e+00,1.518954978239092646e-01,0.000000000000000000e+00,-7.842025500272739591e-02,0.000000000000000000e+00,2.303157528266366605e-01,4.630000000000038796e+01
1.226103117314801523e+02,0.000000000000000000e+00,-9.627528219596152681e+00,0.000000000000000000e+00,1.523834624386177505e-01,0.000000000000000000e+00,-7.836057549033571823e-02,0.000000000000000000e+00,2.307440379289534826e-01,4.640000000000038938e+01
1.224677119739944260e+02,0.000000000000000000e+00,-9.608957004017177894e+00,0.000000000000000000e+00,1.528589278879496915e-01,0.000000000000000000e+00,-7.830073166591502987e-02,0.000000000000000000e+00,2.311596595538647214e-01,4.650000000000039080e+01
1.223253248406007003e+02,0.000000000000000000e+00,-9.590399948173830680e+00,0.000000000000000000e+00,1.533218784221289654e-01,0.000000000000000000e+00,-7.824072735737346018e-02,0.000000000000000000e+00,2.315626057795024395e-01,4.660000000000039222e+01
1.221831607796446235e+02,0.000000000000000000e+00,-9.571858378757355013e+00,0.000000000000000000e+00,1.537722990516413868e-01,0.000000000000000000e+00,-7.818056644845544634e-02,0.000000000000000000e+00,2.319528655000968331e-01,4.670000000000039364e+01
1.220412302053396729e+02,0.000000000000000000e+00,-9.553333621706661560e+00,0.000000000000000000e+00,1.542101755513371475e-01,0.000000000000000000e+00,-7.812025287909611648e-02,0.000000000000000000e+00,2.323304284304332779e-01,4.680000000000039506e+01
1.218995434974267340e+02,0.000000000000000000e+00,-9.534827002186160527e+00,0.000000000000000000e+00,1.546354944645796647e-01,0.000000000000000000e+00,-7.805979064576143434e-02,0.000000000000000000e+00,2.326952851103410991e-01,4.690000000000039648e+01
1.217581110008307945e+02,0.000000000000000000e+00,-9.516339844562450523e+00,0.000000000000000000e+00,1.550482431074394207e-01,0.000000000000000000e+00,-7.799918380177306432e-02,0.000000000000000000e+00,2.330474269092124850e-01,4.700000000000039790e+01
1.216169430253145691e+02,0.000000000000000000e+00,-9.497873472379856352e+00,0.000000000000000000e+00,1.554484095729318505e-01,0.000000000000000000e+00,-7.793843645761780459e-02,0.000000000000000000e+00,2.333868460305496551e-01,4.710000000000039933e+01
1.214760498451290971e+02,0.000000000000000000e+00,-9.479429208334765988e+00,0.000000000000000000e+00,1.558359827352980009e-01,0.000000000000000000e+00,-7.787755278124092184e-02,0.000000000000000000e+00,2.337135355165389228e-01,4.720000000000040075e+01
1.213354416986610289e+02,0.000000000000000000e+00,-9.461008374248743635e+00,0.000000000000000000e+00,1.562109522543265183e-01,0.000000000000000000e+00,-7.781653699832301319e-02,0.000000000000000000e+00,2.340274892526495454e-01,4.730000000000040217e+01
1.211951287880765307e+02,0.000000000000000000e+00,-9.442612291040385131e+00,0.000000000000000000e+00,1.565733085797158253e-01,0.000000000000000000e+00,-7.775539339253979831e-02,0.000000000000000000e+00,2.343287019722556375e-01,4.740000000000040359e+01
1.210551212789618489e+02,0.000000000000000000e+00,-9.424242278695871278e+00,0.000000000000000000e+00,1.569230429554749895e-01,0.000000000000000000e+00,-7.769412630580445345e-02,0.000000000000000000e+00,2.346171692612794568e-01,4.750000000000040501e+01
1.209154292999601665e+02,0.000000000000000000e+00,-9.405899656238196016e+00,0.000000000000000000e+00,1.572601474243619513e-01,0.000000000000000000e+00,-7.763274013849173760e-02,0.000000000000000000e+00,2.348928875628537027e-01,4.760000000000040643e+01
1.207760629424049057e+02,0.000000000000000000e+00,-9.387585741695044561e+00,0.000000000000000000e+00,1.575846148323576112e-01,0.000000000000000000e+00,-7.757123934964382794e-02,0.000000000000000000e+00,2.351558541820014392e-01,4.770000000000040785e+01
1.206370322599491374e+02,0.000000000000000000e+00,-9.369301852065262892e+00,0.000000000000000000e+00,1.578964388331741409e-01,0.000000000000000000e+00,-7.750962845715692051e-02,0.000000000000000000e+00,2.354060672903310614e-01,4.780000000000040927e+01
1.204983472681912389e+02,0.000000000000000000e+00,-9.351049303283909708e+00,0.000000000000000000e+00,1.581956138927961275e-01,0.000000000000000000e+00,-7.744791203794819390e-02,0.000000000000000000e+00,2.356435259307443353e-01,4.790000000000041069e+01
1.203600179442964446e+02,0.000000000000000000e+00,-9.332829410185855323e+00,0.000000000000000000e+00,1.584821352940528061e-01,0.000000000000000000e+00,-7.738609472810296930e-02,0.000000000000000000e+00,2.358682300221557893e-01,4.800000000000041211e+01
1.202220542266143894e+02,0.000000000000000000e+00,-9.314643486467879541e+00,0.000000000000000000e+00,1.587559991412197669e-01,0.000000000000000000e+00,-7.732418122300094288e-02,0.000000000000000000e+00,2.360801803642207097e-01,4.810000000000041354e+01
1.200844660142925022e+02,0.000000000000000000e+00,-9.296492844649250742e+00,0.000000000000000000e+00,1.590172023646482524e-01,0.000000000000000000e+00,-7.726217627742143490e-02,0.000000000000000000e+00,2.362793786420696873e-01,4.820000000000041496e+01
1.199472631668850795e+02,0.000000000000000000e+00,-9.278378796030750664e+00,0.000000000000000000e+00,1.592657427254205726e-01,0.000000000000000000e+00,-7.720008470562693403e-02,0.000000000000000000e+00,2.364658274310474928e-01,4.830000000000041638e+01
1.198104555039580248e+02,0.000000000000000000e+00,-9.260302650652121770e+00,0.000000000000000000e+00,1.595016188200294172e-01,0.000000000000000000e+00,-7.713791138142453430e-02,0.000000000000000000e+00,2.366395302014539515e-01,4.840000000000041780e+01
1.196740528046891541e+02,0.000000000000000000e+00,-9.242265717247878598e+00,0.000000000000000000e+00,1.597248300850794833e-01,0.000000000000000000e+00,-7.707566123820455695e-02,0.000000000000000000e+00,2.368004913232840403e-01,4.850000000000041922e+01
1.195380648074639680e+02,0.000000000000000000e+00,-9.224269303201490189e+00,0.000000000000000000e+00,1.599353768020094491e-01,0.000000000000000000e+00,-7.701333926895601034e-02,0.000000000000000000e+00,2.369487160709654594e-01,4.860000000000042064e+01
1.194025012094668341e+02,0.000000000000000000e+00,-9.206314714497869645e+00,0.000000000000000000e+00,1.601332601018319590e-01,0.000000000000000000e+00,-7.695095052625818000e-02,0.000000000000000000e+00,2.370842106280901529e-01,4.870000000000042206e+01
1.192673716662674224e+02,0.000000000000000000e+00,-9.188403255674169046e+00,0.000000000000000000e+00,1.603184819698901808e-01,0.000000000000000000e+00,-7.688850012224819619e-02,0.000000000000000000e+00,2.372069820921383632e-01,4.880000000000042348e+01
1.191326857914024799e+02,0.000000000000000000e+00,-9.170536229768819325e+00,0.000000000000000000e+00,1.604910452506281560e-01,0.000000000000000000e+00,-7.682599322856339952e-02,0.000000000000000000e+00,2.373170384791915555e-01,4.890000000000042490e+01
